href,name,address
/telepules/Szatta,Polgármesteri Hivatal Nagyrákos,"9938 Szatta, Alsószer 13."
/telepules/Szatta,Polgármesteri Hivatal Nagyrákos,"9938 Szatta, Fő u. 16."
/telepules/Szatymaz,Polgármesteri Hivatal Szatymaz,"6763 Szatymaz, Kossuth u. 30."
/telepules/Szava,Polgármesteri Hivatal Szava,"7813 Szava, Május 1. tér 1."
/telepules/Szeb%e9ny,Polgármesteri Hivatal Szebény,"7725 Szebény, Kossuth L. u. 41."
/telepules/Sz%e9cs%e9nke,Polgármesteri Hivatal Szécsénke,"2692 Szécsénke, Rákóczi út 18/A."
/telepules/Sz%e9cs%e9ny,Polgármesteri Hivatal Szécsény,"3170 Szécsény, Rákóczi út 84."
/telepules/Sz%e9cs%e9nyfelfalu,Polgármesteri Hivatal Szécsényfelfalu,"3135 Szécsényfelfalu, Kossuth út 30."
/telepules/Szedres,Polgármesteri Hivatal Szedres,"7056 Szedres, Arany János u.2."
/telepules/Szeged,Polgármesteri Hivatal Szeged,"6720 Szeged, Széchenyi tér 10."
/telepules/Szegilong,Polgármesteri Hivatal Szegi,"3918 Szegilong, Szegi Alkotmány u. 35/A."
/telepules/Szegilong,Polgármesteri Hivatal Szegi,"3918 Szegilong, Szegilong Dózsa Gy. u. 74."
/telepules/Szegv%e1r,Polgármesteri Hivatal Szegvár,"6635 Szegvár, Szabadság tér 2."
/telepules/Sz%e9kely,Polgármesteri Hivatal Székely,"4534 Székely, Kapitány u. 26."
/telepules/Sz%e9kelyszabar,Polgármesteri Hivatal Székelyszabar,"7737 Székelyszabar, Kossuth L. u. 1."
/telepules/Sz%e9kesfeh%e9rv%e1r,Polgármesteri Hivatal Székesfehérvár,"8000 Székesfehérvár, Városház tér 1."
/telepules/Sz%e9kkutas,Polgármesteri Hivatal Székkutas,"6821 Székkutas, Béke u. 2."
/telepules/Szeksz%e1rd,Polgármesteri Hivatal Szekszárd,"7100 Szekszárd, Béla tér 8."
/telepules/Szeleste,Polgármesteri Hivatal Szeleste,"9622 Szeleste, Berzsenyi Dániel u. 46."
/telepules/Szelev%e9ny,Polgármesteri Hivatal Szelevény,"5476 Szelevény, Kossuth L.út 4."
/telepules/Szell%f5,Polgármesteri Hivatal Erzsébet,"7661 Szellő, Petőfi u.40."
/telepules/Szell%f5,Polgármesteri Hivatal Erzsébet,"7661 Szellő, Zrínyi u. 29."
/telepules/Szell%f5,Polgármesteri Hivatal Erzsébet,"7661 Szellő, Szabadság út 25."
/telepules/Szell%f5,Polgármesteri Hivatal Erzsébet,"7661 Szellő, Árpád u. 53."
/telepules/Szemenye,Polgármesteri Hivatal Szemenye,"9685 Szemenye, Fő u. 80."
/telepules/Szendehely,Polgármesteri Hivatal Szendehely,"2640 Szendehely, Petőfi út 2."
/telepules/Szendr%f5l%e1d,Polgármesteri Hivatal Szendrőlád,"3751 Szendrőlád, Szendrőlád Fő út 63."
/telepules/Szentb%e9kk%e1lla,Polgármesteri Hivatal Szentbékkálla,"8281 Szentbékkálla, Kossuth Lajos u. 23."
/telepules/Szentd%e9nes,Polgármesteri Hivatal Szentdénes,"7913 Szentdénes, Iskola u.8."
/telepules/Szentdomonkos,Polgármesteri Hivatal Szentdomonkos,"3259 Szentdomonkos, Szabadság út 48."
/telepules/Szente,Polgármesteri Hivatal Kétbodony,"2655 Szente, Madách út 37."
/telepules/Szente,Polgármesteri Hivatal Kétbodony,"2655 Szente, Kossuth út 4."
/telepules/Szente,Polgármesteri Hivatal Kétbodony,"2655 Szente, Kossuth út 1."
/telepules/Szenteg%e1t,Polgármesteri Hivatal Dencsháza,"7915 Szentegát, Fő u. 12."
/telepules/Szenteg%e1t,Polgármesteri Hivatal Dencsháza,"7915 Szentegát, Petőfi u. 64."
/telepules/Szentes,Polgármesteri Hivatal Szentes,"6600 Szentes, Kossuth tér 6."
/telepules/Szentg%e1l,Polgármesteri Hivatal Szentgál,"8444 Szentgál, Fő u. 11."
/telepules/Szentg%e1losk%e9r,Polgármesteri Hivatal Szentgáloskér,"7465 Szentgáloskér, Szentgáloskér Kossuth u. 1."
/telepules/Szentg%e1losk%e9r,Polgármesteri Hivatal Szentgáloskér,"7465 Szentgáloskér, Kossuth L. u. 1."
/telepules/Szentgotth%e1rd,Polgármesteri Hivatal Szentgotthárd,"9970 Szentgotthárd, Széll Kálmán tér. 11."
/telepules/Szentgy%f6rgyv%e1r,Polgármesteri Hivatal Szentgyörgyvár,"8393 Szentgyörgyvár, Szentgyörgyvár Kossuth L. u. 48."
/telepules/Szentgy%f6rgyv%f6lgy,Polgármesteri Hivatal Szentgyörgyvölgy,"8975 Szentgyörgyvölgy, Szentgyörgyvölgy Kossuth u. 31."
/telepules/Szentimrefalva,Polgármesteri Hivatal Veszprémgalsa,"8475 Szentimrefalva, Jókai u. 62."
/telepules/Szentimrefalva,Polgármesteri Hivatal Veszprémgalsa,"8475 Szentimrefalva, Petőfi u. 109."
/telepules/Szentimrefalva,Polgármesteri Hivatal Veszprémgalsa,"8475 Szentimrefalva, Rákóczi u. 22."
/telepules/Szentistv%e1n,Polgármesteri Hivatal Szentistván,"3418 Szentistván, Szentistván Széchenyi u. 10."
/telepules/Szentistv%e1nbaksa,Polgármesteri Hivatal Nagykinizs,"3844 Szentistvánbaksa, Nagykinizs Fő u. 60."
/telepules/Szentistv%e1nbaksa,Polgármesteri Hivatal Nagykinizs,"3844 Szentistvánbaksa, Szentistvánbaksa Petőfi út 111."
/telepules/Szentkatalin,Polgármesteri Hivatal Hetvehely,"7681 Szentkatalin, Fő u. 54-55."
/telepules/Szentkatalin,Polgármesteri Hivatal Hetvehely,"7681 Szentkatalin, Rákóczi u. 71."
/telepules/Szentkatalin,Polgármesteri Hivatal Hetvehely,"7681 Szentkatalin, Almás u. 90/1"
/telepules/Szentkir%e1ly,Polgármesteri Hivatal Szentkirály,"6031 Szentkirály, Kossuth Lajos utca 13."
/telepules/Szentkir%e1lyszabadja,Polgármesteri Hivatal Szentkirályszabadja,"8225 Szentkirályszabadja, Petőfi Sándor u. 12."
/telepules/Szentkozmadombja,Polgármesteri Hivatal Zalatárnok,"8947 Szentkozmadombja, Szentkozmadombja Jókai u. 6."
/telepules/Szentkozmadombja,Polgármesteri Hivatal Zalatárnok,"8947 Szentkozmadombja, Zalatárnok Petőfi u. 40."
/telepules/Szentl%e1szl%f3,Polgármesteri Hivatal Szentlászló,"7936 Szentlászló, Fő. u. 47."
/telepules/Szentmargitfalva,Polgármesteri Hivatal Muraszemenye,"8872 Szentmargitfalva, Muraszemenye Béke u. 2."
/telepules/Szentmargitfalva,Polgármesteri Hivatal Muraszemenye,"8872 Szentmargitfalva, Szentmargitfalva Fő u. 12."
/telepules/Szentp%e9terfa,Polgármesteri Hivatal Szentpéterfa,"9799 Szentpéterfa, Alkotmány u. 91."
/telepules/Szentp%e9terf%f6lde,Polgármesteri Hivatal Szentpéterfölde,"8953 Szentpéterfölde, Szentpéterfölde Kossuth L. u. 52."
/telepules/Szentp%e9terszeg,Polgármesteri Hivatal Szentpéterszeg,"4121 Szentpéterszeg, Kossuth u. 45."
/telepules/Szepetnek,Polgármesteri Hivatal Szepetnek,"8861 Szepetnek, Szepetnek Petőfi u. 70."
/telepules/Szerecseny,Polgármesteri Hivatal Szerecseny,"9125 Szerecseny, Széchenyi u. 2."
/telepules/Szeremle,Polgármesteri Hivatal Szeremle,"6512 Szeremle, Szabadság u. 1."
/telepules/Szerencs,Polgármesteri Hivatal Szerencs,"3900 Szerencs, Szerencs Rákóczi u. 89."
/telepules/Szerep,Polgármesteri Hivatal Szerep,"4163 Szerep, Nagy u. 53."
/telepules/Szerg%e9ny,Polgármesteri Hivatal Szergény,"9523 Szergény, Kolozsvári u. 72."
/telepules/Szigliget,Polgármesteri Hivatal Szigliget,"8264 Szigliget, Kossuth Lajos u. 54."
/telepules/Szihalom,Polgármesteri Hivatal Szihalom,"3377 Szihalom, Hunyadi út 78."
/telepules/Sziksz%f3,Polgármesteri Hivatal Szikszó,"3800 Szikszó, Szikszó Kálvin tér 1."
/telepules/Szil,Polgármesteri Hivatal Szil,"9326 Szil, Hunyadi tér 3."
/telepules/Szil%e1gy,Polgármesteri Hivatal Berkesd,"7664 Szilágy, Szabadság tér 1."
/telepules/Szil%e1gy,Polgármesteri Hivatal Berkesd,"7664 Szilágy, Fő tér 4."
/telepules/Szil%e1gy,Polgármesteri Hivatal Berkesd,"7664 Szilágy, Zrínyi tér 1."
/telepules/Szilaspogony,Polgármesteri Hivatal Szilaspogony,"3125 Szilaspogony, Rákóczi út 45."
/telepules/Szils%e1rk%e1ny,Polgármesteri Hivatal Szilsárkány,"9312 Szilsárkány, Kossuth u. 40."
/telepules/Szilv%e1gy,Polgármesteri Hivatal Pórszombat,"8986 Szilvágy, Pórszombat Kossuth L. u. 3."
/telepules/Szilv%e1gy,Polgármesteri Hivatal Pórszombat,"8986 Szilvágy, Pusztaapáti Akácos u. 11."
/telepules/Szilv%e1gy,Polgármesteri Hivatal Pórszombat,"8986 Szilvágy, Szilvágy Béke u. 18."
/telepules/Szilv%e1sv%e1rad,Polgármesteri Hivatal Szilvásvárad,"3348 Szilvásvárad, Miskolci út 7."
/telepules/Szir%e1k,Polgármesteri Hivatal Szirák,"3044 Szirák, Petőfi út 31."
/telepules/Szirmabeseny%f5,Polgármesteri Hivatal Szirmabesenyő,"3711 Szirmabesenyő, Szirmabesenyő Kossuth u. 5."
/telepules/Sz%f5c,Polgármesteri Hivatal Halimba,"8452 Szőc, Petőfi u. 16."
/telepules/Sz%f5c,Polgármesteri Hivatal Halimba,"8452 Szőc, Kossuth u.14"
/telepules/Sz%f5ce,Polgármesteri Hivatal Szőce,"9935 Szőce, Kölcsey F. u. 66."
/telepules/Sz%f5ke,Polgármesteri Hivatal Görcsöny,"7833 Szőke, Béke u. 4."
/telepules/Sz%f5ke,Polgármesteri Hivatal Görcsöny,"7833 Szőke, Petőfi u. 21."
/telepules/Sz%f5ke,Polgármesteri Hivatal Görcsöny,"7833 Szőke, Attila u. 35."
/telepules/Sz%f5k%e9d,Polgármesteri Hivatal Egerág,"7763 Szőkéd, Kossuth L. u. 25."
/telepules/Sz%f5k%e9d,Polgármesteri Hivatal Egerág,"7763 Szőkéd, Kossuth L. 35."
/telepules/Sz%f5k%e9d,Polgármesteri Hivatal Egerág,"7763 Szőkéd, Petőfi út 24."
/telepules/Sz%f5k%e9d,Polgármesteri Hivatal Egerág,"7763 Szőkéd, Dobó u. 1."
/telepules/Sz%f5k%e9d,Polgármesteri Hivatal Egerág,"7763 Szőkéd, Fő u. 7."
/telepules/Szolnok,Polgármesteri Hivatal Szolnok,"5000 Szolnok, Kossuth tér 9."
/telepules/Szombathely,Polgármesteri Hivatal Szombathely,"9700 Szombathely, Kossuth Lajos u. 1-3."
/telepules/Szom%f3d,Polgármesteri Hivatal Szomód,"2896 Szomód, Fő u. 23."
/telepules/Szomolya,Polgármesteri Hivatal Szomolya,"3411 Szomolya, Szomolya Szabadság tér 1."
/telepules/Szomor,Polgármesteri Hivatal Szomor,"2822 Szomor, Vörösmarty u. 3."
/telepules/Szorgalmatos,,"4441 Szorgalmatos, Pacsirta utca 18/a"
/telepules/Sz%facs,Polgármesteri Hivatal Egercsehi,"3341 Szúcs, Egri u. 8."
/telepules/Sz%fbcsi,Polgármesteri Hivatal Szücsi,"3034 Szűcsi, Petőfi Sándor u. 117."
/telepules/Szuha,Polgármesteri Hivatal Szuha,"3154 Szuha, Kossuth út 86."
/telepules/Szuhaf%f5,Polgármesteri Hivatal Zádorfalva,"3726 Szuhafő, Szuhafő Kossuth L. u. 36."
/telepules/Szuhaf%f5,Polgármesteri Hivatal Zádorfalva,"3726 Szuhafő, Zádorfalva Nagy út 16."
/telepules/Szuhak%e1ll%f3,Polgármesteri Hivatal Szuhakálló,"3731 Szuhakálló, Múcsony Fő u. 2."
/telepules/Szuhak%e1ll%f3,Polgármesteri Hivatal Szuhakálló,"3731 Szuhakálló, Szuhakálló Kossuth L. u. 7."
/telepules/Szuhogy,Polgármesteri Hivatal Szuhogy,"3734 Szuhogy, Szuhogy József A. út 52."
/telepules/Szulim%e1n,Polgármesteri Hivatal Mozsgó,"7932 Szulimán, Fő u. 53."
/telepules/Szulim%e1n,Polgármesteri Hivatal Mozsgó,"7932 Szulimán, Béke tér 3."
/telepules/Szulim%e1n,Polgármesteri Hivatal Mozsgó,"7932 Szulimán, Dózsa Gy. u. 10."
/telepules/Szulok,Polgármesteri Hivatal Szulok,"7539 Szulok, Szulok Szabadság tér 1."
/telepules/Szulok,Polgármesteri Hivatal Szulok,"7539 Szulok, Szabadság tér 1."
/telepules/Sz%fbr,Polgármesteri Hivatal Hímesháza,"7735 Szűr, Fő utca 37."
/telepules/Sz%fbr,Polgármesteri Hivatal Hímesháza,"7735 Szűr, Kossuth L. u. 50/II."
/telepules/Sz%fbr,Polgármesteri Hivatal Hímesháza,"7735 Szűr, Zrínyi tér 27."
/telepules/Szurdokp%fcsp%f6ki,Polgármesteri Hivatal Szurdokpüspöki,"3064 Szurdokpüspöki, Béke út 3."
/telepules/Sz%fcgy,Polgármesteri Hivatal Szügy,"2699 Szügy, Rákóczi út 99-101."
/telepules/Sz%f6r%e9ny,Polgármesteri Hivatal Zádor,"7976 Szörény, Széchenyi u. 58."
/telepules/Sz%f6r%e9ny,Polgármesteri Hivatal Zádor,"7976 Szörény, Kossuth L. u. 104."
/telepules/S%f6jt%f6r,Polgármesteri Hivatal Söjtör,"8897 Söjtör, Söjtör Petőfi S. u.2."
/telepules/S%f6pte,Polgármesteri Hivatal Söpte,"9743 Söpte, Petőfi u. 61."
/telepules/S%f6r%e9d,Polgármesteri Hivatal Söréd,"8072 Söréd, Rákóczi u. 59."
/telepules/Tabajd,Polgármesteri Hivatal Tabajd,"8088 Tabajd, Dózsa György u. 2."
/telepules/Tabdi,Polgármesteri Hivatal Tabdi,"6224 Tabdi, Kossuth L. utca 9"
/telepules/T%e1c,Polgármesteri Hivatal Tác,"8121 Tác, Kossuth L. u. 129."
/telepules/Tagyon,Polgármesteri Hivatal Szentantalfa,"8272 Tagyon, Fő u. 24."
/telepules/Tagyon,Polgármesteri Hivatal Szentantalfa,"8272 Tagyon, Fő u. 11."
/telepules/Tagyon,Polgármesteri Hivatal Szentantalfa,"8272 Tagyon, Fő u. 39."
/telepules/Tagyon,Polgármesteri Hivatal Szentantalfa,"8272 Tagyon, Fő u. 16."
/telepules/Tagyon,Polgármesteri Hivatal Szentantalfa,"8272 Tagyon, Kossuth u. 14."
/telepules/Tak%e1csi,Polgármesteri Hivatal Takácsi,"8541 Takácsi, Petőfi Sándor u. 1."
/telepules/T%e1kos,Polgármesteri Hivatal Tákos,"4845 Tákos, Kossuth u. 51."
/telepules/Taktab%e1j,Polgármesteri Hivatal Taktabáj,"3926 Taktabáj, Taktabáj Kossuth utca 1."
/telepules/Taktahark%e1ny,Polgármesteri Hivatal Taktaharkány,"3922 Taktaharkány, Taktaharkány Gépállomás utca 4."
/telepules/Taktaken%e9z,Polgármesteri Hivatal Taktakenéz,"3924 Taktakenéz, Taktakenéz Béke út 9."
/telepules/Taktaszada,Polgármesteri Hivatal Taktaszada,"3921 Taktaszada, Taktaszada Petőfi utca 17."
/telepules/Tali%e1nd%f6r%f6gd,Polgármesteri Hivatal Taliándörögd,"8295 Taliándörögd, Petőfi Sándor u. 4."
/telepules/T%e1llya,Polgármesteri Hivatal Tállya,"3907 Tállya, Tállya Rákóczi utca 34."
/telepules/Tam%e1si,Polgármesteri Hivatal Tamási,"7090 Tamási, Szabadság u. 46-48."
/telepules/Tanakajd,Polgármesteri Hivatal Tanakajd,"9762 Tanakajd, Templom u. 24."
/telepules/T%e1p,Polgármesteri Hivatal Táp,"9095 Táp, Győri u. 39."
/telepules/T%e1pl%e1nszentkereszt,Polgármesteri Hivatal Táplánszentkereszt,"9761 Táplánszentkereszt, Rákóczi u. 1."
/telepules/Tapolca,Polgármesteri Hivatal Tapolca,"8300 Tapolca, Fő u.51."
/telepules/Tapolca,Polgármesteri Hivatal Tapolca,"8300 Tapolca, Hősök Tere 15."
/telepules/Tapsony,Polgármesteri Hivatal Tapsony,"8718 Tapsony, Tapsony Széchenyi tér 1/a."
/telepules/Tapsony,Polgármesteri Hivatal Tapsony,"8718 Tapsony, Széchenyi tér 1/a."
/telepules/T%e1pszentmikl%f3s,Polgármesteri Hivatal Tápszentmiklós,"9094 Tápszentmiklós, Fő u. 146."
/telepules/Tar,Polgármesteri Hivatal Tar,"3073 Tar, Szondi út 55."
/telepules/Tarany,Polgármesteri Hivatal Tarany,"7514 Tarany, Szent I. u. 20."
/telepules/Tarcal,Polgármesteri Hivatal Tarcal,"3915 Tarcal, Tarcal Fő út 61."
/telepules/Tard,Polgármesteri Hivatal Tard,"3416 Tard, Tard Rózsa F.út 1."
/telepules/Tardona,Polgármesteri Hivatal Tardona,"3644 Tardona, Tardona Kossuth u. 32."
/telepules/Tardos,Polgármesteri Hivatal Tardos,"2834 Tardos, Rákóczi u. 10."
/telepules/Tarhos,Polgármesteri Hivatal Tarhos,"5641 Tarhos, Petőfi Sándor u. 29."
/telepules/Tarj%e1n,Polgármesteri Hivatal Tarján,"2831 Tarján, Rákóczi u. 39."
/telepules/Tarj%e1npuszta,Polgármesteri Hivatal Tarjánpuszta,"9092 Tarjánpuszta, Baross tér 8."
/telepules/T%e1rk%e1ny,Polgármesteri Hivatal Tárkány,"2945 Tárkány, Fő u. 144."
/telepules/Tarnabod,Polgármesteri Hivatal Tarnabod,"3369 Tarnabod, Kossuth tér 7."
/telepules/Tarnalelesz,Polgármesteri Hivatal Tarnalelesz,"3258 Tarnalelesz, Fedémesi út 8."
/telepules/Tarnam%e9ra,Polgármesteri Hivatal Tarnaméra,"3284 Tarnaméra, Árpád u. 6."
/telepules/Tarnaszentm%e1ria,Polgármesteri Hivatal Tarnaszentmária,"3331 Tarnaszentmária, Egri út 2."
/telepules/Tarnaszentmikl%f3s,Polgármesteri Hivatal Tarnaszentmiklós,"3382 Tarnaszentmiklós, Vöröshadsereg út 29."
/telepules/Tarnazsad%e1ny,Polgármesteri Hivatal Tarnazsadány,"3283 Tarnazsadány, Kossuth 17."
/telepules/Tarna%f6rs,Polgármesteri Hivatal Tarnaörs,"3294 Tarnaörs, Erzsébet út 13"
/telepules/T%e1rnokr%e9ti,Polgármesteri Hivatal Rábcakapi,"9165 Tárnokréti, Fő u. 34."
/telepules/T%e1rnokr%e9ti,Polgármesteri Hivatal Rábcakapi,"9165 Tárnokréti, Fő u. 88."
/telepules/T%e1rnokr%e9ti,Polgármesteri Hivatal Rábcakapi,"9165 Tárnokréti, Fő u. 24."
/telepules/Tarpa,Polgármesteri Hivatal Tarpa,"4931 Tarpa, Kossuth u. 23."
/telepules/Tarr%f3s,Polgármesteri Hivatal Vásárosdombó,"7362 Tarrós, Béke utca 31."
/telepules/Tarr%f3s,Polgármesteri Hivatal Vásárosdombó,"7362 Tarrós, Kossuth L. u. 15."
/telepules/Tarr%f3s,Polgármesteri Hivatal Vásárosdombó,"7362 Tarrós, Kossuth u. 16."
/telepules/Tarr%f3s,Polgármesteri Hivatal Vásárosdombó,"7362 Tarrós, Kossuth L. u. 22./A"
/telepules/T%e1ska,Polgármesteri Hivatal Táska,"8696 Táska, Arany J. u. 2."
/telepules/Tass,Polgármesteri Hivatal Tass,"6098 Tass, Széchenyi út 48"
/telepules/Tasz%e1r,Polgármesteri Hivatal Taszár,"7261 Taszár, Taszár Lakótelep 8."
/telepules/Tasz%e1r,Polgármesteri Hivatal Taszár,"7261 Taszár, Lakótelep 8."
/telepules/T%e1t,Polgármesteri Hivatal Tát,"2534 Tát, Kossuth L. u. 15."
/telepules/Tata,Polgármesteri Hivatal Tata,"2890 Tata, Kossuth tér 1."
/telepules/Tatab%e1nya,Polgármesteri Hivatal Tatabánya,"2800 Tatabánya, Fő tér 6."
/telepules/Tatah%e1za,Polgármesteri Hivatal Tataháza,"6451 Tataháza, Kossuth Lajos utca 60."
/telepules/T%e1zl%e1r,Polgármesteri Hivatal Tázlár,"6236 Tázlár, Templom köz 2"
/telepules/T%e9gl%e1s,Polgármesteri Hivatal Téglás,"4243 Téglás, Kossuth u. 61."
/telepules/T%e9kes,Polgármesteri Hivatal Kisvaszar,"7381 Tékes, Alkotmány u. 16."
/telepules/T%e9kes,Polgármesteri Hivatal Kisvaszar,"7381 Tékes, Albert István tér 12."
/telepules/T%e9kes,Polgármesteri Hivatal Kisvaszar,"7381 Tékes, Ady E. u. 16."
/telepules/Telekes,Polgármesteri Hivatal Telekes,"9812 Telekes, Fő u. 2."
/telepules/Telekgerend%e1s,Polgármesteri Hivatal Telekgerendás,"5675 Telekgerendás, Dózsa György u. 13."
/telepules/Telkib%e1nya,Polgármesteri Hivatal Telkibánya,"3896 Telkibánya, Telkibánya Nagy út 2."
/telepules/Tengelic,Polgármesteri Hivatal Tengelic,"7054 Tengelic, Rákóczi u. 11."
/telepules/Tenk,Polgármesteri Hivatal Tenk,"3359 Tenk, Fő út 58."
/telepules/T%e9ny%f5,Polgármesteri Hivatal Tényő,"9111 Tényő, Győri u. 59."
/telepules/T%e9pe,Polgármesteri Hivatal Tépe,"4132 Tépe, Rákóczi u. 1."
/telepules/Terem,Polgármesteri Hivatal Terem,"4342 Terem, Fő u. 10."
/telepules/Ter%e9ny,Polgármesteri Hivatal Terény,"2696 Terény, Arany J. út 46."
/telepules/Tereske,Polgármesteri Hivatal Tereske,"2652 Tereske, Kossuth út 94."
/telepules/Teresztenye,Polgármesteri Hivatal Szőlősardó,"3757 Teresztenye, Égerszög Béke ut 29."
/telepules/Teresztenye,Polgármesteri Hivatal Szőlősardó,"3757 Teresztenye, Szőlősardó Széchenyi út 23."
/telepules/Teresztenye,Polgármesteri Hivatal Szőlősardó,"3757 Teresztenye, Teresztenye Rákóczi út 18."
/telepules/Terpes,,"3333 Terpes, Május 1.u.1."
/telepules/T%e9s,Polgármesteri Hivatal Tés,"8109 Tés, Petőfi Sándor u. 46."
/telepules/T%e9senfa,Polgármesteri Hivatal Kémes,"7843 Tésenfa, Kossuth tér 6."
/telepules/T%e9senfa,Polgármesteri Hivatal Kémes,"7843 Tésenfa, Sallai u. 42."
/telepules/T%e9senfa,Polgármesteri Hivatal Kémes,"7843 Tésenfa, Fő u. 1."
/telepules/T%e9senfa,Polgármesteri Hivatal Kémes,"7843 Tésenfa, Béke u. 3."
/telepules/T%e9senfa,Polgármesteri Hivatal Kémes,"7843 Tésenfa, Kossuth L. u. 13."
/telepules/T%e9seny,Polgármesteri Hivatal Baksa,"7834 Téseny, Petőfi u. 5."
/telepules/T%e9seny,Polgármesteri Hivatal Baksa,"7834 Téseny, Fő u. 23."
/telepules/T%e9t,Polgármesteri Hivatal Tét,"9100 Tét, Fő u. 88."
/telepules/Tet%e9tlen,Polgármesteri Hivatal Tetétlen,"4184 Tetétlen, Kossuth u. 65."
/telepules/Tevel,Polgármesteri Hivatal Tevel,"7181 Tevel, Fő u. 288."
/telepules/Tibolddar%f3c,Polgármesteri Hivatal Tibolddaróc,"3423 Tibolddaróc, Tibolddaróc Széchenyi út 1."
/telepules/Tiborsz%e1ll%e1s,Polgármesteri Hivatal Tiborszállás,"4353 Tiborszállás, Dózsa u. 17."
/telepules/Tihany,Polgármesteri Hivatal Tihany,"8237 Tihany, Kossuth Lajos u. 12."
/telepules/Tilaj,Polgármesteri Hivatal Zalacsány,"8782 Tilaj, Ligetfalva Petőfi S. u. 1."
/telepules/Tilaj,Polgármesteri Hivatal Zalacsány,"8782 Tilaj, Zalacsány Zrínyi u. 6."
/telepules/Tim%e1r,Polgármesteri Hivatal Timár,"4466 Timár, Szabadság u. 100."
/telepules/Tiszaadony,Polgármesteri Hivatal Tiszaadony,"4833 Tiszaadony, Kossuth u. 66."
/telepules/Tiszab%e1bolna,Polgármesteri Hivatal Tiszabábolna,"3465 Tiszabábolna, Tiszabábolna Fő u. 113."
/telepules/Tiszabecs,Polgármesteri Hivatal Tiszabecs,"4951 Tiszabecs, Rákóczi u. 37."
/telepules/Tiszabercel,Polgármesteri Hivatal Tiszabercel,"4474 Tiszabercel, Fő u. 40."
/telepules/Tiszabezd%e9d,Polgármesteri Hivatal Tiszabezdéd,"4624 Tiszabezdéd, Kossuth u. 47."
/telepules/Tiszab%f5,Polgármesteri Hivatal Tiszabő,"5232 Tiszabő, Fő ut 47."
/telepules/Tiszabura,Polgármesteri Hivatal Tiszabura,"5235 Tiszabura, Kossuth L.út 52."
/telepules/Tiszacs%e9cse,Polgármesteri Hivatal Tiszacsécse,"4947 Tiszacsécse, Kossuth u. 95."
/telepules/Tiszacsege,Polgármesteri Hivatal Tiszacsege,"4066 Tiszacsege, Kossuth u. 5."
/telepules/Tiszacsermely,Polgármesteri Hivatal Tiszacsermely,"3972 Tiszacsermely, Tiszacsermely Rákóczi utca 9."
/telepules/Tiszadada,Polgármesteri Hivatal Tiszadada,"4455 Tiszadada, Kossuth tér 1."
/telepules/Tiszaderzs,Polgármesteri Hivatal Tiszaderzs,"5243 Tiszaderzs, Fő út 19."
/telepules/Tiszaderzs,Polgármesteri Hivatal Tiszaderzs,"5243 Tiszaderzs, Szabadság út 22."
/telepules/Tiszadob,Polgármesteri Hivatal Tiszadob,"4456 Tiszadob, Andrássy u. 37."
/telepules/Tiszadorogma,Polgármesteri Hivatal Tiszadorogma,"3466 Tiszadorogma, Tiszadorogma Arany J. u. 21."
/telepules/Tiszaeszl%e1r,Polgármesteri Hivatal Tiszaeszlár,"4464 Tiszaeszlár, Rákóczi u. 91."
/telepules/Tiszaf%fcred,Polgármesteri Hivatal Tiszafüred,"5350 Tiszafüred, Fő út 1."
/telepules/Tiszaf%f6ldv%e1r,Polgármesteri Hivatal Tiszaföldvár,"5432 Tiszaföldvár, Szabadság ut 24."
/telepules/Tiszaf%f6ldv%e1r,Polgármesteri Hivatal Tiszaföldvár,"5430 Tiszaföldvár, Bajcsy Zsilinszky ut 2."
/telepules/Tiszagyenda,Polgármesteri Hivatal Tiszagyenda,"5233 Tiszagyenda, Gorkij út 20."
/telepules/Tiszagyulah%e1za,Polgármesteri Hivatal Tiszagyulaháza,"4097 Tiszagyulaháza, Kossuth u. 73."
/telepules/Tiszaigar,Polgármesteri Hivatal Tiszaigar,"5361 Tiszaigar, Dózsa György út 19."
/telepules/Tiszainoka,Polgármesteri Hivatal Tiszainoka,"5464 Tiszainoka, Kossúth L.út 2."
/telepules/Tiszajen%f5,Polgármesteri Hivatal Tiszajenő,"5094 Tiszajenő, Vasut út 11."
/telepules/Tiszakany%e1r,Polgármesteri Hivatal Tiszakanyár,"4493 Tiszakanyár, Dombrádi u. 37."
/telepules/Tiszakar%e1d,Polgármesteri Hivatal Tiszakarád,"3971 Tiszakarád, Tiszakarád Engels utca 13."
/telepules/Tiszak%e9cske,Polgármesteri Hivatal Tiszakécske,"6060 Tiszakécske, Kőrösi út 2."
/telepules/Tiszakerecseny,Polgármesteri Hivatal Tiszakerecseny,"4834 Tiszakerecseny, Árpád u. 48."
/telepules/Tiszakeszi,Polgármesteri Hivatal Tiszakeszi,"3458 Tiszakeszi, Tiszakeszi Községháza u. 40."
/telepules/Tiszak%f3r%f3d,Polgármesteri Hivatal Tiszakóród,"4946 Tiszakóród, Kossuth u. 23."
/telepules/Tiszak%fcrt,Polgármesteri Hivatal Tiszakürt,"5471 Tiszakürt, Hősök tere 1."
/telepules/Tiszalad%e1ny,Polgármesteri Hivatal Tiszaladány,"3929 Tiszaladány, Tiszaladány Kossuth L.út 53."
/telepules/Tiszal%fac,Polgármesteri Hivatal Tiszalúc,"3565 Tiszalúc, Tiszalúc Kossuth tér 3."
